transaction_id,card_id,transaction_date,station_country_code,product_type,volume,net_amount_local,vat_amount_local,gross_amount_local,exchange_rate_eur
108956,2307,3/30/2026,AT,DIESEL,20.83,106.6,24.52,131.12,1
108957,2308,1/21/2026,FR,LPG,217.57,950.21,218.55,1168.76,1
108958,2309,4/6/2026,BE,ADBLUE,227.91,1012.2,232.81,1245.01,1
108959,2310,2/9/2026,NL,PETROL,309.88,1684.24,387.38,2071.62,1
108960,2311,2/2/2026,ES,DIESEL,314.04,1475.66,339.4,1815.06,1
108961,2312,3/20/2026,PT,DIESEL,28.57,127.76,29.38,157.14,1
108962,2313,3/28/2026,IT,DIESEL,223.7,915.45,210.55,1126.00,1
108963,2314,3/28/2026,GR,ADBLUE,395.69,1659.02,381.57,2040.59,1
108964,2315,3/7/2026,DK,PETROL,306.19,1637.9,376.72,2014.62,0.5
108965,2316,2/15/2026,SE,PETROL,405.06,1788.29,411.31,2199.60,0.5
108966,2317,2/11/2026,NO,PETROL,147.78,789.35,181.55,970.90,0.5
108967,2318,3/20/2026,FI,PETROL,87.52,359.27,82.63,441.90,1
108968,2319,3/10/2026,EE,DIESEL,21.85,96.54,22.2,118.74,1
108969,2320,3/28/2026,LV,PETROL,299.31,1355.09,311.67,1666.76,1
108971,2322,3/3/2026,RO,ADBLUE,164.35,961.6,221.17,1182.77,0.5
108972,2323,2/24/2026,BG,DIESEL,392.18,1802.28,414.52,2216.80,0.5
108973,2324,1/26/2026,SI,ADBLUE,409.6,1966.39,452.27,2418.66,1
108974,2325,1/20/2026,HR,PETROL,313.79,1453.51,334.31,1787.82,1
108975,2326,4/7/2026,PL,PETROL,204.88,825.3,189.82,1015.12,0.236431
108976,2327,2/18/2026,DE,ADBLUE,36.72,199.85,45.97,245.82,1
108977,2328,4/1/2026,CZ,DIESEL,191.94,825.25,189.81,1015.06,0.03827
108978,2329,3/14/2026,CH,LPG,42.43,233.09,53.61,286.70,1.089762
108979,2330,1/18/2026,SK,DIESEL,227.22,980.45,225.5,1205.95,1
108980,2331,4/3/2026,HU,LPG,42.06,217.57,50.04,267.61,0.002663
108981,2332,2/16/2026,AT,DIESEL,348.7,1514.01,348.22,1862.23,1
108982,2333,3/29/2026,FR,DIESEL,198.83,909.29,209.14,1118.43,1
108983,2334,3/14/2026,BE,PETROL,68.94,353.25,81.25,434.50,1
108984,2335,1/20/2026,NL,DIESEL,265.48,1298.15,298.57,1596.72,1
108985,2336,3/29/2026,ES,PETROL,241.56,1320.64,303.75,1624.39,1
108986,2337,1/28/2026,PT,PETROL,28.38,126.5,29.1,155.60,1
108987,2338,4/9/2026,IT,DIESEL,415.06,2206.59,507.52,2714.11,1
108988,2339,4/9/2026,GR,ADBLUE,61.82,272.32,62.63,334.95,1
108989,2340,3/16/2026,DK,DIESEL,67.33,304.25,69.98,374.23,0.5
108991,2342,2/11/2026,NO,DIESEL,22.68,111.46,25.64,137.10,0.5
108992,2343,2/7/2026,FI,DIESEL,312.42,1799.68,413.93,2213.61,1
108993,2344,4/6/2026,EE,DIESEL,162,956.86,220.08,1176.94,1
108994,2345,3/14/2026,LV,PETROL,365.23,1999.84,459.96,2459.80,1
108995,2346,2/18/2026,LT,ADBLUE,240.12,1074.12,247.05,1321.17,1
108996,2347,3/17/2026,RO,DIESEL,96.4,420.06,96.61,516.67,0.5
108997,2348,3/28/2026,BG,PETROL,385.19,1905.71,438.31,2344.02,0.5
108998,2349,3/24/2026,SI,DIESEL,404.26,1995.52,458.97,2454.49,1
108999,2350,1/16/2026,HR,PETROL,166.78,962.42,221.36,1183.78,1
109000,2351,2/14/2026,PL,LPG,330.03,1563.17,359.53,1922.70,0.232797
109001,2352,3/13/2026,DE,PETROL,316.6,1873.08,430.81,2303.89,1
109002,2353,3/7/2026,CZ,DIESEL,105.97,616.21,141.73,757.94,0.040189
109003,2354,4/12/2026,CH,PETROL,408.41,2047.33,470.89,2518.22,1.052396
109004,2355,2/20/2026,SK,DIESEL,407.11,2180.35,501.48,2681.83,1
109005,2356,2/21/2026,HU,LPG,330.94,1519.44,349.47,1868.91,0.00248
109006,2357,2/4/2026,AT,PETROL,304.38,1806.87,415.58,2222.45,1
109007,2358,2/18/2026,FR,DIESEL,250.41,1065.21,245,1310.21,1
109008,2359,3/15/2026,BE,LPG,208.1,1215.18,279.49,1494.67,1
109009,2360,1/22/2026,NL,DIESEL,144.14,753.49,173.3,926.79,1
109011,2362,4/10/2026,PT,PETROL,348.87,1604.14,368.95,1973.09,1
109012,2363,3/12/2026,IT,DIESEL,338.35,2013.08,463.01,2476.09,1
109013,2364,4/14/2026,GR,ADBLUE,119.23,642.39,147.75,790.14,1
109014,2365,3/21/2026,DK,ADBLUE,36.88,171.45,39.43,210.88,0.5
109015,2366,2/15/2026,SE,LPG,285.8,1650.45,379.6,2030.05,0.5
109016,2367,2/17/2026,NO,LPG,217.74,1021.32,234.9,1256.22,0.5
109017,2368,3/25/2026,FI,ADBLUE,139.42,739.47,170.08,909.55,1
109018,2369,2/26/2026,EE,DIESEL,167.5,796.96,183.3,980.26,1
109019,2370,2/14/2026,LV,ADBLUE,310.42,1447.67,332.96,1780.63,1
109020,2371,3/14/2026,LT,DIESEL,319.07,1728.94,397.66,2126.60,1
109021,2372,4/8/2026,RO,LPG,144.59,660.08,151.82,811.90,0.5
109022,2373,4/5/2026,BG,DIESEL,269.69,1128.44,259.54,1387.98,0.5
109023,2374,3/31/2026,SI,LPG,158.1,828.18,190.48,1018.66,1
109024,2375,1/18/2026,HR,ADBLUE,329.7,1434.48,329.93,1764.41,1
109025,2376,1/19/2026,PL,LPG,132.42,553.52,127.31,680.83,0.22833
109026,2377,1/29/2026,DE,DIESEL,152.75,742.63,170.8,913.43,1
109027,2378,4/5/2026,CZ,ADBLUE,77.3,344.07,79.14,423.21,0.040141
109028,2379,4/4/2026,CH,PETROL,266.43,1182.08,271.88,1453.96,1.058979
109029,2380,2/12/2026,SK,LPG,410.5,1783.61,410.23,2193.84,1
109031,2382,1/29/2026,AT,DIESEL,402.53,2001.19,460.27,2461.46,1
109032,2383,4/11/2026,FR,PETROL,390.99,1962.88,451.46,2414.34,1
109033,2384,2/17/2026,BE,DIESEL,62.57,355.49,81.76,437.25,1
109034,2385,2/15/2026,NL,ADBLUE,72.31,409.25,94.13,503.38,1
109035,2386,4/3/2026,ES,DIESEL,308.61,1547.33,355.89,1903.22,1
109036,2387,4/15/2026,PT,DIESEL,345.62,1763.86,405.69,2169.55,1
109037,2388,4/13/2026,IT,ADBLUE,97.39,481.96,110.85,592.81,1
109038,2389,1/21/2026,GR,LPG,156.26,751.88,172.93,924.81,1
109039,2390,3/22/2026,DK,PETROL,105.49,553.78,127.37,681.15,0.5
109040,2391,2/16/2026,SE,DIESEL,37.42,158.4,36.43,194.83,0.5
109041,2392,2/3/2026,NO,PETROL,203.01,1062.06,244.27,1306.33,0.5
109042,2393,2/26/2026,FI,PETROL,150.14,601.64,138.38,740.02,1
109043,2394,4/15/2026,EE,PETROL,89.93,527.24,121.27,648.51,1
109044,2395,2/27/2026,LV,DIESEL,66.17,342.63,78.8,421.43,1
109045,2396,3/31/2026,LT,ADBLUE,150.97,736.11,169.31,905.42,1
109046,2397,2/19/2026,RO,ADBLUE,322.04,1794.98,412.85,2207.83,0.5
109047,2398,3/19/2026,BG,PETROL,385.09,1551.61,356.87,1908.48,0.5
109048,2399,2/1/2026,SI,LPG,278.27,1560.99,359.03,1920.02,1
109049,2400,2/20/2026,HR,ADBLUE,41.62,194,44.62,238.62,1
109051,2402,3/19/2026,DE,LPG,321.89,1494.3,343.69,1837.99,1
109052,2403,3/10/2026,CZ,ADBLUE,276.05,1399.23,321.82,1721.05,0.040867
109053,2404,3/21/2026,CH,DIESEL,323.74,1703.99,391.92,2095.91,1.07444
109054,2405,1/24/2026,SK,DIESEL,183.2,1045.6,240.49,1286.09,1
109055,2406,3/16/2026,HU,ADBLUE,310.01,1591.63,366.07,1957.70,0.00247
109056,2407,2/21/2026,AT,LPG,179.62,848.58,195.17,1043.75,1
109057,2408,2/1/2026,FR,ADBLUE,189.54,843.17,193.93,1037.10,1
109058,2409,2/2/2026,BE,DIESEL,372.58,1713.09,394.01,2107.10,1
109059,2410,4/1/2026,NL,DIESEL,294.51,1251.23,287.78,1539.01,1
109060,2411,4/15/2026,ES,DIESEL,101.96,600.41,138.09,738.50,1
109061,2412,4/1/2026,PT,DIESEL,315.99,1521.9,350.04,1871.94,1
109062,2413,3/9/2026,IT,ADBLUE,311.8,1361.57,313.16,1674.73,1
109063,2414,1/30/2026,GR,ADBLUE,342.45,1386.37,318.87,1705.24,1
109064,2415,4/7/2026,DK,ADBLUE,358.16,1493.54,343.51,1837.05,0.5
109065,2416,4/5/2026,SE,DIESEL,93.25,524.9,120.73,645.63,0.5
109066,2417,1/18/2026,NO,DIESEL,305.28,1684.39,387.41,2071.80,0.5
109067,2418,4/14/2026,FI,PETROL,128.22,529.96,121.89,651.85,1
109068,2419,3/8/2026,EE,LPG,166.15,785.88,180.75,966.63,1
109069,2420,1/29/2026,LV,DIESEL,79.58,339.24,78.03,417.27,1
109071,2422,2/15/2026,RO,DIESEL,280.52,1608.69,370,1978.69,0.5
109072,2423,3/13/2026,BG,DIESEL,259.61,1179.24,271.23,1450.47,0.5
109073,2424,1/19/2026,SI,ADBLUE,73.89,388.25,89.3,477.55,1
109074,2425,3/29/2026,HR,DIESEL,219.83,1097.05,252.32,1349.37,1
109075,2426,2/13/2026,PL,PETROL,300.86,1564.61,359.86,1924.47,0.224011
109076,2427,3/6/2026,DE,ADBLUE,276.69,1434.56,329.95,1764.51,1
109077,2428,1/18/2026,CZ,LPG,360.91,1657.59,381.25,2038.84,0.039955
109078,2429,3/29/2026,CH,LPG,277.53,1281.49,294.74,1576.23,1.047881
109079,2430,3/22/2026,SK,PETROL,330.42,1798.69,413.7,2212.39,1
109080,2431,2/14/2026,HU,DIESEL,93.79,536.64,123.43,660.07,0.002553
109081,2432,2/20/2026,AT,DIESEL,371.83,1759.43,404.67,2164.10,1
109082,2433,3/10/2026,FR,DIESEL,135.73,780.94,179.62,960.56,1
109083,2434,3/13/2026,BE,DIESEL,288.93,1344.5,309.24,1653.74,1
109084,2435,2/3/2026,NL,DIESEL,338.64,1733.43,398.69,2132.12,1
109085,2436,3/29/2026,ES,DIESEL,231.82,1257.75,289.28,1547.03,1
109086,2437,4/6/2026,PT,ADBLUE,137.13,691.65,159.08,850.73,1
109087,2438,2/9/2026,IT,DIESEL,136.79,731.52,168.25,899.77,1
109088,2439,2/24/2026,GR,LPG,266.01,1482.18,340.9,1823.08,1
109089,2440,2/16/2026,DK,PETROL,61.83,347.85,80.01,427.86,0.5
109091,2442,2/24/2026,NO,ADBLUE,255.22,1131.15,260.16,1391.31,0.5
109092,2443,1/26/2026,FI,PETROL,196.09,1117.07,256.93,1374.00,1
109093,2444,1/22/2026,EE,ADBLUE,333.83,1599.6,367.91,1967.51,1
109094,2445,2/26/2026,LV,DIESEL,74.65,348.75,80.21,428.96,1
109095,2446,3/19/2026,LT,PETROL,226.11,1135.48,261.16,1396.64,1
109096,2447,2/18/2026,RO,PETROL,353.65,1758.41,404.43,2162.84,0.5
109097,2448,1/26/2026,BG,PETROL,325,1490.83,342.89,1833.72,0.5
109098,2449,1/21/2026,SI,DIESEL,59.85,324.82,74.71,399.53,1
109099,2450,2/18/2026,HR,PETROL,198.07,884.79,203.5,1088.29,1
109100,2451,3/14/2026,PL,DIESEL,217.87,1254.06,288.43,1542.49,0.235253
109101,2452,2/10/2026,DE,DIESEL,30.24,160.7,36.96,197.66,1
109102,2453,2/19/2026,CZ,PETROL,56.32,292.46,67.27,359.73,0.038233
109103,2454,1/19/2026,CH,DIESEL,393.97,1684.77,387.5,2072.27,1.069264
109104,2455,2/4/2026,SK,DIESEL,68.37,339.57,78.1,417.67,1
109105,2456,2/25/2026,HU,LPG,407.02,2420.43,556.7,2977.13,0.002608
109106,2457,3/23/2026,AT,DIESEL,102.93,517.88,119.11,636.99,1
109107,2458,2/21/2026,FR,PETROL,88.79,521.62,119.97,641.59,1
109108,2459,2/14/2026,BE,DIESEL,228.46,1316.76,302.85,1619.61,1
109109,2460,2/21/2026,NL,LPG,118.34,513.45,118.09,631.54,1
109111,2462,4/16/2026,PT,DIESEL,234.22,1093.98,251.62,1345.60,1
109112,2463,1/17/2026,IT,LPG,196.73,1126.82,259.17,1385.99,1
109113,2464,2/11/2026,GR,ADBLUE,391.61,2043.34,469.97,2513.31,1
109114,2465,3/23/2026,DK,PETROL,355.09,1986.24,456.84,2443.08,0.5
109115,2466,3/4/2026,SE,DIESEL,97.41,529.29,121.74,651.03,0.5
109116,2467,3/4/2026,NO,DIESEL,43.06,249.32,57.34,306.66,0.5
109117,2468,3/25/2026,FI,DIESEL,84.5,414.93,95.43,510.36,1
109118,2469,2/12/2026,EE,DIESEL,64.58,268.27,61.7,329.97,1
109119,2470,2/4/2026,LV,PETROL,318.6,1635.88,376.25,2012.13,1
109120,2471,4/8/2026,LT,DIESEL,302.75,1220.52,280.72,1501.24,1
109121,2472,3/28/2026,RO,ADBLUE,68.85,362.09,83.28,445.37,0.5
109122,2473,1/24/2026,BG,LPG,127.38,567.2,130.46,697.66,0.5
109123,2474,2/12/2026,SI,PETROL,265.45,1382.8,318.04,1700.84,1
109124,2475,2/16/2026,HR,PETROL,416.48,1752.76,403.13,2155.89,1
109125,2476,3/8/2026,PL,LPG,347.49,1612.87,370.96,1983.83,0.224898
109126,2477,4/3/2026,DE,DIESEL,394.68,1818.01,418.14,2236.15,1
109127,2478,2/27/2026,CZ,DIESEL,380.74,2122.44,488.16,2610.60,0.039256
109128,2479,2/20/2026,CH,ADBLUE,117.27,700.29,161.07,861.36,1.092124
109129,2480,2/27/2026,SK,DIESEL,315.18,1629.4,374.76,2004.16,1
109131,2482,3/4/2026,AT,ADBLUE,224.87,904.63,208.06,1112.69,1
109132,2483,2/19/2026,FR,LPG,175.61,730.78,168.08,898.86,1
109133,2484,4/1/2026,BE,DIESEL,352.78,1597.9,367.52,1965.42,1
109134,2485,2/27/2026,NL,LPG,123.43,711.66,163.68,875.34,1
109135,2486,4/13/2026,ES,PETROL,302.45,1232.42,283.46,1515.88,1
109136,2487,4/9/2026,PT,ADBLUE,118.56,566.3,130.25,696.55,1
109137,2488,3/10/2026,IT,DIESEL,43.42,179.03,41.18,220.21,1
109138,2489,2/14/2026,GR,PETROL,103.83,505.28,116.21,621.49,1
109139,2490,3/21/2026,DK,PETROL,125.27,579.51,133.29,712.80,0.5
109140,2491,3/27/2026,SE,ADBLUE,360.36,1877.1,431.73,2308.83,0.5
109141,2492,2/1/2026,NO,LPG,275.3,1525.48,350.86,1876.34,0.5
109142,2493,1/20/2026,FI,PETROL,417.87,1862.43,428.36,2290.79,1
109143,2494,4/15/2026,EE,ADBLUE,194.41,848.77,195.22,1043.99,1
109144,2495,3/24/2026,LV,DIESEL,246,1411.47,324.64,1736.11,1
109145,2496,4/12/2026,LT,ADBLUE,326.92,1405.54,323.27,1728.81,1
109146,2497,2/24/2026,RO,LPG,111.84,534.69,122.98,657.67,0.5
109147,2498,1/16/2026,BG,DIESEL,386.35,2275.28,523.31,2798.59,0.5
109148,2499,3/20/2026,SI,DIESEL,111.87,454.03,104.43,558.46,1
109149,2500,3/16/2026,HR,LPG,70.38,380.13,87.43,467.56,1
109151,2002,3/22/2026,DE,ADBLUE,343.72,1579.93,363.38,1943.31,1
109152,2003,2/5/2026,CZ,DIESEL,363.94,2009.52,462.19,2471.71,0.038623
109153,2004,1/27/2026,CH,LPG,296.32,1429.17,328.71,1757.88,1.047904
109154,2005,1/19/2026,SK,DIESEL,382.82,1729.93,397.88,2127.81,1
109155,2006,4/9/2026,HU,ADBLUE,43.04,219.43,50.47,269.90,0.002463
109156,2007,3/24/2026,AT,DIESEL,268.56,1280.48,294.51,1574.99,1
109157,2008,2/2/2026,FR,LPG,43.88,238.43,54.84,293.27,1
109158,2009,2/24/2026,BE,DIESEL,243.49,1183.67,272.24,1455.91,1
109159,2010,3/11/2026,NL,LPG,198.19,819.23,188.42,1007.65,1
109160,2011,3/4/2026,ES,DIESEL,260.12,1408.88,324.04,1732.92,1
109161,2012,4/6/2026,PT,DIESEL,324.38,1363.5,313.61,1677.11,1
109162,2013,3/10/2026,IT,DIESEL,304.76,1455.7,334.81,1790.51,1
109163,2014,3/8/2026,GR,DIESEL,241.2,1336.74,307.45,1644.19,1
109164,2015,4/6/2026,DK,DIESEL,307.17,1660.4,381.89,2042.29,0.5
109165,2016,3/8/2026,SE,PETROL,240.31,1330.7,306.06,1636.76,0.5
109166,2017,4/8/2026,NO,ADBLUE,235.61,1078.89,248.14,1327.03,0.5
109167,2018,1/27/2026,FI,DIESEL,232.36,953.48,219.3,1172.78,1
109168,2019,2/3/2026,EE,PETROL,110.62,601.28,138.29,739.57,1
109169,2020,1/17/2026,LV,DIESEL,196.12,811.96,186.75,998.71,1
109171,2022,2/25/2026,RO,DIESEL,37.56,186.3,42.85,229.15,0.5
109172,2023,3/31/2026,BG,DIESEL,56,268.38,61.73,330.11,0.5
109173,2024,3/23/2026,SI,ADBLUE,126.74,558.35,128.42,686.77,1
109174,2025,4/2/2026,HR,DIESEL,402.49,2016.13,463.71,2479.84,1
109175,2026,1/24/2026,PL,DIESEL,192.93,1098.83,252.73,1351.56,0.238848
109176,2027,2/17/2026,DE,DIESEL,363.19,1679.35,386.25,2065.60,1
109177,2028,3/7/2026,CZ,ADBLUE,302.46,1442.28,331.72,1774.00,0.038764
109178,2029,2/10/2026,CH,DIESEL,26.23,115.52,26.57,142.09,1.047672
109179,2030,1/30/2026,SK,DIESEL,103.49,533.45,122.69,656.14,1
109180,2031,2/1/2026,HU,PETROL,167.27,946.08,217.6,1163.68,0.002576
109181,2032,2/21/2026,AT,DIESEL,114.35,683.22,157.14,840.36,1
109182,2033,1/16/2026,FR,DIESEL,228.46,970.16,223.14,1193.30,1
109183,2034,1/30/2026,BE,LPG,406.91,2389.54,549.59,2939.13,1
109184,2035,4/3/2026,NL,PETROL,358.04,1573.04,361.8,1934.84,1
109185,2036,3/31/2026,ES,LPG,283.3,1253.06,288.2,1541.26,1
109186,2037,2/7/2026,PT,DIESEL,293.64,1179.25,271.23,1450.48,1
109187,2038,1/26/2026,IT,DIESEL,152.89,623.39,143.38,766.77,1
109188,2039,2/27/2026,GR,DIESEL,180.42,954.33,219.5,1173.83,1
109189,2040,3/12/2026,DK,ADBLUE,318.28,1824.54,419.64,2244.18,0.5
109191,2042,2/5/2026,NO,ADBLUE,339.3,1714.88,394.42,2109.30,0.5
109192,2043,3/27/2026,FI,PETROL,372.45,1589.95,365.69,1955.64,1
109193,2044,4/16/2026,EE,DIESEL,390.67,2272.75,522.73,2795.48,1
109194,2045,2/13/2026,LV,LPG,138.44,767.41,176.5,943.91,1
109195,2046,3/6/2026,LT,ADBLUE,112.36,567.05,130.42,697.47,1
109196,2047,2/10/2026,RO,DIESEL,233.34,1317.35,302.99,1620.34,0.5
109197,2048,1/27/2026,BG,DIESEL,411.24,1645.12,378.38,2023.50,0.5
109198,2049,2/2/2026,SI,ADBLUE,191.09,977.74,224.88,1202.62,1
109199,2050,4/7/2026,HR,PETROL,57.03,319.25,73.43,392.68,1
109200,2051,2/1/2026,PL,ADBLUE,45.85,230.81,53.09,283.90,0.222649
109201,2052,3/8/2026,DE,LPG,171.59,888.85,204.44,1093.29,1
109202,2053,2/28/2026,CZ,DIESEL,293.26,1570.53,361.22,1931.75,0.039063
109203,2054,2/22/2026,CH,DIESEL,90.62,489.77,112.65,602.42,1.097504
109204,2055,1/18/2026,SK,DIESEL,409.05,2325.69,534.91,2860.60,1
109205,2056,1/22/2026,HU,LPG,222.83,1249.47,287.38,1536.85,0.00259
109206,2057,2/9/2026,AT,PETROL,307.95,1711.81,393.72,2105.53,1
109207,2058,1/23/2026,FR,ADBLUE,344.5,1876.34,431.56,2307.90,1
109208,2059,1/31/2026,BE,DIESEL,146.06,722.36,166.14,888.50,1
109209,2060,3/23/2026,NL,ADBLUE,257.61,1372.41,315.65,1688.06,1
109211,2062,3/21/2026,PT,LPG,213.04,1039.82,239.16,1278.98,1
109212,2063,3/26/2026,IT,LPG,90.39,520.16,119.64,639.80,1
109213,2064,3/2/2026,GR,DIESEL,137.19,611.69,140.69,752.38,1
109214,2065,3/12/2026,DK,LPG,218.33,942.15,216.69,1158.84,0.5
109215,2066,4/16/2026,SE,PETROL,322.44,1347.47,309.92,1657.39,0.5
109216,2067,1/21/2026,NO,ADBLUE,176.55,777.32,178.78,956.10,0.5
109217,2068,1/29/2026,FI,ADBLUE,352.36,2085.16,479.59,2564.75,1
109218,2069,2/3/2026,EE,PETROL,301.34,1234.89,284.02,1518.91,1
109219,2070,2/22/2026,LV,ADBLUE,60.12,252.95,58.18,311.13,1
109220,2071,3/29/2026,LT,PETROL,82.33,393.43,90.49,483.92,1
109221,2072,2/17/2026,RO,PETROL,154.7,839.97,193.19,1033.16,0.5
109222,2073,2/12/2026,BG,PETROL,206.86,1150.33,264.58,1414.91,0.5
109223,2074,4/9/2026,SI,DIESEL,346.48,1699.37,390.86,2090.23,1
109224,2075,2/17/2026,HR,LPG,355.39,1880.94,432.62,2313.56,1
109225,2076,2/1/2026,PL,LPG,228.76,960.59,220.94,1181.53,0.230641
109226,2077,3/29/2026,DE,ADBLUE,209.16,1170.49,269.21,1439.70,1
109227,2078,3/14/2026,CZ,ADBLUE,107.25,548.6,126.18,674.78,0.038125
109228,2079,1/24/2026,CH,ADBLUE,28.21,117.07,26.93,144.00,1.051645
109229,2080,3/26/2026,SK,LPG,348.56,1653.4,380.28,2033.68,1
109231,2082,2/25/2026,AT,PETROL,296.74,1454.68,334.58,1789.26,1
109232,2083,2/16/2026,FR,LPG,271.1,1369.67,315.02,1684.69,1
109233,2084,4/11/2026,BE,DIESEL,331.6,1809.49,416.18,2225.67,1
109234,2085,3/6/2026,NL,DIESEL,72.17,426.4,98.07,524.47,1
109235,2086,3/26/2026,ES,DIESEL,274.6,1579.03,363.18,1942.21,1
109236,2087,3/1/2026,PT,ADBLUE,226.04,1204.48,277.03,1481.51,1
109237,2088,3/18/2026,IT,ADBLUE,57.15,315.65,72.6,388.25,1
109238,2089,4/15/2026,GR,PETROL,76.67,436.41,100.37,536.78,1
109239,2090,1/24/2026,DK,LPG,314.7,1491.02,342.93,1833.95,0.5
109240,2091,2/17/2026,SE,DIESEL,66.32,294.65,67.77,362.42,0.5
109241,2092,2/3/2026,NO,DIESEL,287.53,1164.45,267.82,1432.27,0.5
109242,2093,1/26/2026,FI,ADBLUE,147.87,659.41,151.66,811.07,1
109243,2094,3/5/2026,EE,ADBLUE,82.8,392.99,90.39,483.38,1
109244,2095,2/26/2026,LV,LPG,155.19,831.21,191.18,1022.39,1
109245,2096,2/21/2026,LT,DIESEL,78.86,439.74,101.14,540.88,1
109246,2097,1/22/2026,RO,PETROL,158.61,738.06,169.75,907.81,0.5
109247,2098,3/22/2026,BG,ADBLUE,30.56,174.32,40.09,214.41,0.5
109248,2099,2/2/2026,SI,DIESEL,224.74,899.8,206.95,1106.75,1
109249,2100,2/4/2026,HR,LPG,235.35,1282.79,295.04,1577.83,1
109251,2102,3/31/2026,DE,DIESEL,240.07,1136.28,261.34,1397.62,1
109252,2103,2/23/2026,CZ,DIESEL,64.21,372.27,85.62,457.89,0.04188
109253,2104,2/16/2026,CH,DIESEL,372.05,2092.45,481.26,2573.71,1.055213
109254,2105,4/14/2026,SK,DIESEL,394.09,1599.01,367.77,1966.78,1
109255,2106,4/14/2026,HU,DIESEL,111.85,542.93,124.87,667.80,0.002692
109256,2107,2/13/2026,AT,ADBLUE,30.37,158.09,36.36,194.45,1
109257,2108,2/22/2026,FR,ADBLUE,96.33,482.78,111.04,593.82,1
109258,2109,2/21/2026,BE,LPG,125.76,749.69,172.43,922.12,1
109259,2110,3/3/2026,NL,PETROL,260.59,1533.37,352.68,1886.05,1
109260,2111,4/1/2026,ES,DIESEL,220.82,1304.92,300.13,1605.05,1
109261,2112,4/9/2026,PT,DIESEL,48.24,201.17,46.27,247.44,1
109262,2113,2/15/2026,IT,ADBLUE,149.3,826.24,190.04,1016.28,1
109263,2114,1/20/2026,GR,PETROL,114.28,646.3,148.65,794.95,1
109264,2115,3/17/2026,DK,PETROL,318.18,1409.92,324.28,1734.20,0.5
109265,2116,3/7/2026,SE,LPG,114.03,493.61,113.53,607.14,0.5
109266,2117,2/15/2026,NO,DIESEL,118.59,492.38,113.25,605.63,0.5
109267,2118,4/2/2026,FI,DIESEL,418.92,1786.29,410.85,2197.14,1
109268,2119,1/17/2026,EE,LPG,95.79,406.54,93.5,500.04,1
109269,2120,1/26/2026,LV,LPG,360.76,2164.03,497.73,2661.76,1
109271,2122,1/22/2026,RO,LPG,87.62,379.62,87.31,466.93,0.5
109272,2123,1/21/2026,BG,DIESEL,393.68,2008.23,461.89,2470.12,0.5
109273,2124,4/15/2026,SI,PETROL,269.81,1350.75,310.67,1661.42,1
109274,2125,2/17/2026,HR,LPG,397.71,2084.48,479.43,2563.91,1
109275,2126,3/13/2026,PL,LPG,369.9,1553.03,357.2,1910.23,0.229656
109276,2127,4/7/2026,DE,DIESEL,376.42,1645.31,378.42,2023.73,1
109277,2128,3/21/2026,CZ,PETROL,249.81,1220.22,280.65,1500.87,0.04104
109278,2129,2/13/2026,CH,DIESEL,385.31,2063.5,474.61,2538.11,1.051417
109279,2130,3/11/2026,SK,LPG,37.84,202.46,46.57,249.03,1
109280,2131,4/2/2026,HU,PETROL,221.16,1208.06,277.85,1485.91,0.002608
109281,2132,4/10/2026,AT,DIESEL,375.13,1650.5,379.62,2030.12,1
109282,2133,4/11/2026,FR,DIESEL,246.59,1407.43,323.71,1731.14,1
109283,2134,1/21/2026,BE,ADBLUE,149.79,698.4,160.63,859.03,1
109284,2135,3/17/2026,NL,ADBLUE,80.78,474.85,109.22,584.07,1
109285,2136,1/28/2026,ES,ADBLUE,58.73,324.93,74.73,399.66,1
109286,2137,4/1/2026,PT,LPG,360.44,1940.48,446.31,2386.79,1
109287,2138,3/16/2026,IT,DIESEL,115.31,479.81,110.36,590.17,1
109288,2139,4/4/2026,GR,ADBLUE,228.12,1118.3,257.21,1375.51,1
109289,2140,2/25/2026,DK,DIESEL,332.57,1489.15,342.5,1831.65,0.5
109291,2142,4/9/2026,NO,PETROL,344.36,1644.17,378.16,2022.33,0.5
109292,2143,1/17/2026,FI,PETROL,176.89,961.18,221.07,1182.25,1
109293,2144,4/14/2026,EE,DIESEL,294.98,1465.45,337.05,1802.50,1
109294,2145,2/1/2026,LV,ADBLUE,222.06,1056.69,243.04,1299.73,1
109295,2146,2/16/2026,LT,LPG,225.21,1203.58,276.82,1480.40,1
109296,2147,1/28/2026,RO,ADBLUE,372.8,2228.49,512.55,2741.04,0.5
109297,2148,3/17/2026,BG,DIESEL,32.98,175.82,40.44,216.26,0.5
109298,2149,2/7/2026,SI,DIESEL,242.01,1342.07,308.68,1650.75,1
109299,2150,1/24/2026,HR,LPG,115.14,561.76,129.2,690.96,1
109300,2151,2/4/2026,PL,DIESEL,334.38,1436.2,330.33,1766.53,0.236034
109301,2152,2/15/2026,DE,LPG,30.92,174.9,40.23,215.13,1
109302,2153,1/27/2026,CZ,PETROL,177.75,750.04,172.51,922.55,0.040591
109303,2154,2/9/2026,CH,LPG,258.31,1434.53,329.94,1764.47,1.07981
109304,2155,1/17/2026,SK,DIESEL,279.11,1335.75,307.22,1642.97,1
109305,2156,2/23/2026,HU,ADBLUE,192.98,975.54,224.37,1199.91,0.002543
109306,2157,2/5/2026,AT,DIESEL,256.08,1255.16,288.69,1543.85,1
